Material;Descrição;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Tipo MRP;Descrição do Calendário;Nec.NOV/2019;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Cons.DEZ/2018;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Des.Status;Num.Mat.Fab.;Materiais Substituídos
10005820;AGAR FERRO ACUCAR TRIPLICE 500G;0;0;L;244,04;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;LIBERADO;;
10005870;SOL MULT DILUENTE 2 IMM2000 10ML SIEMENS;0;0;KIT;117,46;VV;DIARIO;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10283031;
10005890;RGT E TEST VANCOM C/100 BMX;0;0;KIT;672,21;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;525518;
10005931;ACIDO CLORID 37% PA 1L ISOFAR;0;0;FR;34,55;VV;DIARIO;0,093;2,335;1,868;1,868;2,335;1,868;2;0;0;6;1;9;0;0;7;0;0;0;5500001368;26/11/2019;31/12/9999;LIBERADO;103.15;
10005933;FORMALDEIDO PA 38% 1L;0;0;L;26;VV;DIARIO;0,767;19,165;15,332;15,332;19,165;15,332;0;2;2;1;2;4;3;11;11;34;12;1;5500001368;28/11/2019;31/12/9999;LIBERADO;1942870;
10005993;CTR PC A-HAV IGM 100T ELEC ROCHE;0;0;KIT;128,19;VV;DIARIO;0,05;1,25;1;1,092;1,365;1,092;1;5;3;1;3;0;3;0;0;3;0;0;5500001368;29/11/2019;31/12/9999;LIBERADO;11876368122;
10006028;CTR PC HBC IGM 2NV ELEC ROCHE;0;0;KIT;169,31;VV;DIARIO;0,036;0,91;0,728;0,728;0,91;0,728;2;1;3;0;0;0;1;0;0;2;0;0;5500001368;29/11/2019;31/12/9999;LIBERADO;11876333122;
10006033;AGAR MUELLER HINTON 500G;0;0;L;580;VV;DIARIO;0,013;0,315;0,252;0,252;0,063;0;0;0;0;0;0;1;0;0;0;0;0;0;5500001368;26/11/2019;31/12/9999;LIBERADO;862720;
10006037;AGAR SABORAUD DEXTRSDO 500G BIO RAD;0;0;L;315,59;VV;DIARIO;0,013;0,315;0,252;0,252;0,063;0;0;0;1;0;0;1;0;0;0;0;0;0;5500001368;18/11/2019;31/12/9999;LIBERADO;1956110;
10006044;AGAR ENTERICO HEKTOEN 500G;0;0;L;809;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;LIBERADO;;
10006047;TB VID S/ORLA 13X100;0;0;UN;26,4;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;;
10006052;ESCOVA P/LIMP TB PQ;0;0;UN;5,04;VV;DIARIO;0,017;0,415;0,332;0,083;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5500001368;26/11/2019;31/12/9999;LIBERADO;;
10006063;MEIO CULT DNASE TEST AGAR 500G;0;0;FR;430;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;LIBERADO;1869;
10006069;MEIO CULT LISINA CALDO 500G;0;0;FR;422;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;;
10006071;CALICE PLAST S/BASE;0;0;UN;2,89;VV;DIARIO;3,088;77,19;61,752;46,314;0;0;70;0;0;0;0;247;0;0;0;0;0;0;5500001368;26/11/2019;31/12/9999;LIBERADO;937970;
10006076;TB VAC VID 16X100 10ML;0;0;UN;0,27;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;253;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;19;
10006077;CTR MINOTROL RETIC 3NVS ABX;0;0;KIT;306;VV;DIARIO;0,367;9,165;7,332;6,132;7,665;6,132;0;2;6;0;7;10;3;9;6;7;5;8;5300124076;29/11/2019;;LIBERADO;2072008;
10006117;CLB CS FREE PSA II ELEC C/4 1ML ROCHE;0;0;KIT;38,42;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;3289796190;
10006228;RGT BHCG ARCH 2000T ABBOTT;0,89;0;KIT;1.678,31;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;07K7830;
10006236;CLB CEA ARCH C/2 4ML ABBOTT;0;0;FR;245,16;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;;;BLOQUEIO COMPRAS;07K6802;
10006263;CLB CLBITE BD;0;0;FR;1.022,25;VV;DIARIO;0,1;2,5;2;1,332;1,665;1,332;1;1;2;1;2;3;1;2;1;2;1;1;5500001368;26/11/2019;31/12/9999;LIBERADO;340486;
10006302;RGT CA 125 II ARCH 400T ABBOTT;0;0;KIT;381,03;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;02K4524;
10006311;CLB HDL ARCH/FREE ABBOTT;0;0;FR;431,18;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;;;;BLOQUEIO COMPRAS;05P5601;
10006314;CLB MINOCAL BR 2ML ABX;0;0;KIT;154,33;VV;DIARIO;0,053;1,335;1,068;1,068;1,335;1,068;4;0;0;0;1;0;0;1;3;0;1;0;5500001368;26/11/2019;31/12/9999;LIBERADO;2032002;
10006317;ANTICORP ID LISS/COOMBS 4X12 DIAMED;0;0;KIT;583,49;VV;DIARIO;0,013;0,315;0,252;0,252;0,315;0,189;0;0;0;0;0;1;2;2;0;0;0;0;5500001368;26/11/2019;31/12/9999;LIBERADO;004014V;
10006334;CLB ICT ARC URI ABBOTT;0;0;KIT;85,05;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;01E4702;
10006344;RGT STERIKON PLUS BIOINDIC 100AM MERCK;0;0;KIT;1.080,65;VV;DIARIO;0,022;0,555;0,444;0,444;0,555;0,444;0;0;0;0;0;1;0;0;0;1;0;0;5500001368;26/11/2019;31/12/9999;LIBERADO;1102740002;
10006360;RGT STA LIQ FIB 12X4ML START 4 STAGO;2,624;0;KIT;640,29;VV;DIARIO;0,106;2,655;2,124;2,124;2,655;2,124;3;2;2;2;3,308;1,669;1,723;2,662;2,436;2,102;2,517;2,101;;;;LIBERADO;673;
10006361;MINOCLAIR BR 0.4L ABX;0;0;FR;50;VV;DIARIO;0,386;9,645;7,716;7,716;9,645;7,716;1;1;2;3;5;0;4;11;9;10;4;6;5500001368;29/11/2019;31/12/9999;LIBERADO;401004;
10006362;CLB MICROALBUMINA ARC/FREE ABBOTT;0;0;FR;226,8;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;02K9803;
10006375;CTR LYPHOCHEK MARCADES NV1 6X2ML;0;0;KIT;693,55;VV;DIARIO;0;0;0;0;4,585;3,668;3;0;3;4;8;6;9;10;4;2;6;4;;;;LIBERADO;367;
10006383;PASTILHA CLORO C/12 MEDICA 15 ABBOTT;0;0;CX;355,17;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;04P9971;10009493
10006398;CLB AFP ABBOTT;0;0;FR;203,23;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;03P3601;
10006400;CLB CA 19.9 ABBOTT;0;0;FR;301,08;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;02K9103;
10006412;RGT IPTH ARCH 400T ABBOTT;0;0;FR;576,67;ND;DIARIO;0;0;0;0;0;0;0;5;0;2;4,421;3,413;5,599;5,349;3,174;1,259;0;0;;;;BLOQUEIO COMPRAS;08K2521;
10006415;RGT CAPIL DPCV MA GENESE (DUPL) 10009800;1;0;CX;816,34;ND;DIARIO;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;;OBSOLETO/SUBSTITUIDO;V-MA-00644-00;
10006421;SOL CLEANING KIT SQA-V SQA II MEDICAL;1;0;FR;731,58;VV;DIARIO;0,038;0,94;0,752;0,188;0;0;0;0;0;0;1;3;0;0;0;0;0;0;;;;LIBERADO;115;
10006423;CX ISOPOR TRANSP PETROLINA 12L;0;0;UN;10,19;VV;DIARIO;1,15;28,75;23;23;28,75;23;0;16;22;26;39;52;32;31;12;20;15;61;5500001368;28/11/2019;31/12/9999;LIBERADO;40012;
10006426;CLB FATOR REUMAT ABBOTT;0;0;FR;102,06;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;08G6702;
10006432;DILUENTE VB12 ADVIA 2X5ML SIEMENS;0;0;KIT;161,57;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;;;;BLOQUEIO COMPRAS;10309949;
10006489;SUDAM III 25G QEEL;0;0;FR;63;VV;PE - SEG SEMANAL;0,017;0,415;0,332;0,332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;C175904;
10006512;MEIO CULT HEMOC BAC P/MYCOBACT FLYTIC BD;0;0;FR;14,06;VV;DIARIO;0,025;0,25;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;5500001368;29/11/2019;31/12/9999;LIBERADO;442288;
10006533;RGT C3 ARCH 279T ABBOTT;0;0;KIT;241,04;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;09D9621;
10006534;RGT 4 ARCH 279T ABBOTT;0;0;FR;241,07;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;09D9721;
10006540;CLB CS CA 15-3 ELEC ROCHE;0;0;KIT;63,92;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;3045846122;
10006541;RGT COLESTEROL TOT ARCH 3032T ABBOTT;0;0;FR;327,47;ND;DIARIO;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07D6221;
10006542;RGT COLESTEROL HDL ARCH 1440T ABBOTT;0;0;KIT;163,3;ND;DIARIO;10;0;0;0;0;0;0;0;0;0;0;6;0;0;6;0;0;0;;;;BLOQUEIO COMPRAS;03K3321;
10006555;RGT IGM ARCH 373T ABBOTT;0;0;FR;338,38;ND;DIARIO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1,00E+121;
10006557;RGT TRIGLICERIDES ARCH 3032T ABBOTT;0;0;FR;327,46;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;5500001368;14/10/2019;;BLOQUEIO COMPRAS;07D7421;
10006583;PISSETA BICO CV E MANG GD TRANSP 500ML;0;0;UN;4,85;VV;DIARIO;0,05;1,25;1;1;1,25;0;0;0;0;7;0;8;9;0;0;0;0;0;5300123255;22/11/2019;31/12/9999;LIBERADO;;
10006588;RGT LIATEST D-DI 6X5ML R2 6X6ML STAGO;1,717;0;KIT;1.549,83;VV;DIARIO;0,088;2,195;1,756;1,756;2,195;1,756;1;2;2;2;0,023;0,215;1,26;1,422;1,745;1,653;2,146;2,001;;;;LIBERADO;662;
10006665;LAMP ESPECTROFOTOMETRO SIEMENS;0;0;UN;564,8;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10309448;
10006701;ID DIACELL A1 B C/2 10ML DIAMED;0;0;KIT;63,94;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;003624V;
10006732;ID DILUENT 2 1X 500ML DIAMED;0;0;KIT;232,59;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;009280V;
10006745;CLB HAVAB IGG ARCH ABBOTT;0;0;KIT;257,42;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;;;;BLOQUEIO COMPRAS;06C2901;
10006755;CLB CS FSH ELEC ROCHE;0;0;KIT;77,72;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;3032680122;
10006761;CTR HAVAB IGG ARCH ABBOTT;0;0;KIT;257,42;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;06C2910;
10006769;RGT HAVAB IGG ARCH 400T ABBOTT;0;0;KIT;743,87;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;06C2922;
10006783;CLB HCV ARCH ABBOTT;0;0;KIT;146,79;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;;;;LIBERADO;06C3701;
10006785;DESCARTE PLAST P/400 AGULS 1L BD;0;0;UN;11,37;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;367216;
10006802;CTR HCV ARCH ABBOTT;0;0;KIT;158,07;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;;;;LIBERADO;06C3710;
10006810;MEIO CULT SHIGELLA DYSENT POLIV 1 PROBAC;0;0;KIT;153,1;VV;DIARIO;0,2;5;4;4;5;4;0;0;0;0;0;1;0;0;0;0;0;3;5500001368;26/11/2019;31/12/9999;LIBERADO;462;
10006826;CLB HAVAB IGM ARCH ABBOTT;0;0;KIT;263,43;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;;;;LIBERADO;06C3002;
10006834;CTR HAVAB IGM ARCH ABBOTT;0;0;KIT;338,72;VV;DIARIO;0;0;1;1;0,5;0;0;0;0;0;0;4;0;0;0;0;0;0;;;;LIBERADO;06C3011;
10006849;ANTICORP PLACENTAL ALKALIN 50T ROCHE;0;0;KIT;1.389,21;VV;DIARIO;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;5267757001;
10006940;ALG F41 SALMAO IMMU 16T PHADIA;5,879;0;KIT;37,79;VV;DIARIO;0,056;1,41;1,128;0,36;0,45;0,36;1;1;0;0;0;0,252;0,564;0,503;0,378;0,44;0,252;0,817;;;;LIBERADO;14-4215-01;
10006981;SOL SUBSTRATO QUIMILUMIN IMM2000 SIEMENS;0;0;KIT;353,58;VV;DIARIO;0,013;0,315;0,252;0,252;0,063;0;1;0;0;0;0;1;0;0;0;0;0;0;5500001368;29/11/2019;31/12/9999;LIBERADO;10385232;
10006982;RGT PSA LIV ARCH 400T ABBOTT;0;0;KIT;371,62;VV;DIARIO;0;0;1,155;1,54;1,925;1,54;0;0;0;0;8;11;0;0;5;0;0;0;;;;LIBERADO;07K7120;
10006989;CLB PSA LIV ARCH ABBOTT;0;0;KIT;157,7;ND;DIARIO;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07K7101;
10007004;SPECIFIC IGE CONJUGAT 400 6X400ML PHADIA;0;0;KIT;1.817,92;VV;DIARIO;0,425;10,625;8,5;8,5;10,049;7,732;2;0;0;0;4;4;2;10;7;9;8;11;5500001368;29/11/2019;31/12/9999;LIBERADO;10-9310-01;
10007058;RGT HEMOGLOB AFFINITY 2000T TRINITY;3,023;0;KIT;2.600,00;VV;DIARIO;0,649;16,22;13,532;13,532;16,915;13,532;0;0;1;4;10,206;10,932;11,505;14,444;14,678;14,566;15,588;13,903;5300124075;29/11/2019;;LIBERADO;B09-03-0020;
10007084;MEIO CULT SHIGELLA BODY POLIV III PROBAC;0;0;KIT;172,38;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;461;
10007093;CTR TOXO IGG AVIDITY ELECSYS 6X2ML ROCHE;0;0;KIT;109,92;VV;DIARIO;0,025;0,625;0,5;0,5;0,375;0;2;1;1;0;0;0;2;0;0;0;0;0;5500001368;26/11/2019;31/12/9999;LIBERADO;5802580190;
10007096;CTR PRECI CTR HTLV COBAS ROCHE;0;0;KIT;454,25;VV;DIARIO;0,083;2,085;1,668;1,668;3,084;3;3;2;4;3;2;6;1;4;0;4;4;1;5500001368;26/11/2019;31/12/9999;LIBERADO;7108133190;
10007102;ANTICORP CD34 PE CLONE 8G12 100T BD;0;0;FR;1.897,44;VV;DIARIO;0,04;1;0,8;0,8;1;0,8;1;0;0;0;1;1;0;1;0;0;1;0;5500001368;26/11/2019;31/12/9999;LIBERADO;348057;
10007105;ANTICORP CD45 FITC BD;0;0;FR;1.875,33;VV;DIARIO;0,046;1,155;0,924;0,924;1,155;0,924;1;0;0;0;0;2;0;1;1;0;2;0;5500001368;26/11/2019;31/12/9999;LIBERADO;347463;
10007142;PL AGAR COLUMB 90MM C/10 BMX;0;0;PAC;34,43;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;35094;
10007145;MEIO CULT ECOLI CLASSICA C PROBAC;0;0;FR;179,04;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;SOCLC;
10007168;IODO RESSUBLIMADO 100G ISOFAR;0;0;FR;138,2;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;1300003000;
10007207;CLB VITA B12 G2CS ELEC C/4 1ML ROCHE;0;0;KIT;52,2;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7212780190;
10007209;CLB ESTRADIOL G3 CS ELEC C/4 ROCHE;0;0;KIT;84,75;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;6656048190;
10007237;TB PLAST SECOCHECK DEV VESM 5000T DIESSE;0;0;UN;3.675,00;VV;DIARIO;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;DIE011103608EN;
10007245;RGT SAPONINA 100G SIGMA;0;0;FR;866;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;LIBERADO;S7900-100G;
10007295;CLB CORTIS G2CS NV1E2 ELEC C/2 1ML ROCHE;0;0;KIT;94,62;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;6687750190;
10007296;CTR CORT SALIVA PC NV1E2 2X1ML ROCHE;0;0;KIT;397,61;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;6687768190;
10007304;SOL IQ LAM CASE IQ200 SPRINT 7L COULTER;0;0;GL;71,53;VV;DIARIO;5;125;76;76;95;76;60;16;30;34;50;42;76;108;76;70;90;96;5500001368;29/11/2019;31/12/9999;LIBERADO;800-3236;10013409
10007305;SOL LAVAGEM ICHEM VELOCITY 7L COULTER;0;0;GL;71,53;VV;DIARIO;1,345;33,625;26,9;26,8;33,125;26,5;35;6;10;16;20;18;16;32;24;24;32;38;5500001368;29/11/2019;31/12/9999;LIBERADO;800-7217;
10007373;CASS P/AUTOMA BC C/3000 CRAL;0;0;CX;586,57;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;4306;
10007374;CASS P/AUTOMA VD C/3000 CRAL;0;0;CX;687,41;VV;DIARIO;0,075;1,875;1,5;1,5;5,715;4,572;0;0;0;0;0;1;0;0;0;0;1;7;5500001368;26/11/2019;31/12/9999;LIBERADO;4305;
10007375;CASS P/AUTOMA AM C/3000 CRAL;0;0;CX;685,03;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;4304;
10007376;CASS P/AUTOMA CZ C/3000 CRAL;0;0;CX;625,7;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;4308;
10007377;CASS P/AUTOMA LJ C/3000 CRAL;0;0;CX;667;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;4303;
10007378;CASS P/AUTOMA RS C/3000 CRAL;0;0;CX;552;ZM;PE - SEG SEMANAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;4309;
10007379;CASS P/AUTOMA AZ C/3000 CRAL;0;0;CX;662,4;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;4302;
10007380;TP P/CASS AUTOMAC C/3000 CRAL;0;0;CX;298,8;VV;DIARIO;0,075;1,875;1,5;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;4307;
10007388;CLB PAINEL ARQ IS E14A2 GS 50UL CITOGEM;0;0;KIT;1.825,00;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;49463;
10007389;DILUENTE ACIDO FOLICO BA2X10ML SIEMENS;0;0;KIT;124,95;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10310389;
10007411;GLICOSE ANIDRA DEXTROSE C/500G ISOFAR;0;0;FR;20,9;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;LIBERADO;727.08;
10007500;PONT MLA 0-2000UL C/1000 CRAL;0;0;PAC;35;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;18174;
10007523;SOL CORANTE GIENSA 1L MERCK;0;0;FR;622,56;VV;DIARIO;0,217;5,415;4,332;4,332;4,605;3,252;0;0;0;0;0;0;0;13;0;0;0;0;5500001368;26/11/2019;31/12/9999;LIBERADO;BR11092041022;
10007526;PONT UNIV 0-200UL C/1000 CRAL;0;0;PAC;12,29;VV;DIARIO;0,475;11,875;9,5;9,5;11,875;9,5;3;6;7;2;9;12;6;12;8;15;9;8;5500001368;29/11/2019;31/12/9999;LIBERADO;18170NM;
10007531;SEPTUM ARCH ABBOTT;0;0;CX;318,84;VV;DIARIO;0;0;0,182;0,728;0,91;0,728;0;0;0;0;0;3;0;0;0;2;0;0;;;;LIBERADO;04D1803;
10007536;TB REACAO SIEMENS;0;0;PAC;52,31;VV;DIARIO;0,013;0,315;0,252;0,252;0,063;0;1;0;0;0;0;1;0;0;0;0;0;0;5500001368;29/11/2019;31/12/9999;LIBERADO;10385206;
10007537;TB CAPILAR S/HEPARIN PRECISIO C/500 CRAL;0;0;UN;11,02;VV;DIARIO;0,013;0,315;0,252;0,189;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5500001368;29/11/2019;31/12/9999;LIBERADO;TC500;
10007568;PROVETA GRAD VID 100ML;0;0;UN;17,26;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;LIBERADO;185100;
10007689;ACETONA 1L QEEL;0;0;FR;40,48;VV;DIARIO;0,15;3,75;3;3;3,75;3;0;4;0;0;0;4;0;2;2;1;4;5;5500001368;29/11/2019;31/12/9999;LIBERADO;C000271;
10007693;ACIDO ACETICO GLACIAL PA 1L QEEL;0;0;FR;41,54;VV;DIARIO;0,013;0,315;0,252;0,252;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5500001368;29/11/2019;31/12/9999;LIBERADO;C416871;
10007749;TEFLONS TIP STAGO;0;0;UN;101,5;VV;DIARIO;0,038;0,94;0,752;0,752;0,188;0;0;0;0;0;0;3;0;0;0;0;0;0;5500001368;29/11/2019;31/12/9999;LIBERADO;27530;
10007755;ALCOOL ABSOLUTO 99 GRAUS 1L;0;0;L;5,64;VV;DIARIO;8,05;201,25;161;161;128,125;102,5;0;0;0;0;0;45;64;87;161;86;85;95;5500001368;28/11/2019;31/12/9999;LIBERADO;10014;10006214
10007759;SUCTIONS VENTOSAS STAGO;0;0;UN;222,54;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;LIBERADO;27421;
10007772;ALCOOL ETILICO ETA ABSOLUTO PA QEEL;0;0;L;22,7;VV;DIARIO;1,18;29,5;23,6;23,6;29,5;23,6;0;0;0;0;0;1;0;0;0;39;14;6;5500001368;29/11/2019;31/12/9999;LIBERADO;C011371;10014648
10007779;ALCOOL METIL PA 1L QEEL;0;0;FR;22,26;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;C011871;
10007782;CTR ELEC PRECI VARIA ROCHE;0;0;KIT;132,09;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;5618860190;
10007786;CLB PAD ISE URI ADVIA SIEMENS;0;0;KIT;155,62;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10311904;
10007790;CTR SPECIFIC IGE H IMMUNOCAP PHADIA;0;0;KIT;180,92;VV;DIARIO;0,1;2,5;2;2,132;2,665;2,132;4;0;1;1;0;4;0;2;4;1;2;2;5500001368;29/11/2019;31/12/9999;LIBERADO;10-9530-01;
10007792;RGT ECOTERGENT C701 96ML ROCHE;0;0;FR;129,8;VV;DIARIO;0,213;5,335;4,268;4,268;5,335;4,268;4;10;2;3;5;3;1;4;4;4;5;3;5500001368;29/11/2019;31/12/9999;LIBERADO;5907543190;
10007796;HIPOCLORITO SOD 5% 5L QEEL;0;0;GL;27,78;VV;DIARIO;1,15;28,75;23;23;28,75;23;2;7;8;8;7;21;18;22;23;19;23;36;5500001368;29/11/2019;31/12/9999;LIBERADO;C189772;
10007797;CTR SPECIFIC IGE L IMMUNOCAP PHADIA;0;0;KIT;180,92;VV;DIARIO;0,083;2,085;1,668;2,132;2,665;2,132;4;0;1;1;1;3;0;2;4;1;2;2;5500001368;29/11/2019;31/12/9999;LIBERADO;10-9528-01;
10007798;RGT CONDICION CUBETA ADVIA SIEMENS;0;0;FR;59,81;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10311854;
10007803;PL CROMOG AGAR ESBL C/20 90MM P.LABOR;0;0;CX;92,67;VV;DIARIO;1,05;26,25;21;19,252;24,065;19,252;6;13;16;10;11;7;16;26;27;14;17;22;5500001368;29/11/2019;31/12/9999;LIBERADO;296;
10007806;SOL ISE BUFFER 1650 ADVIA SIEMENS;0;0;FR;132,77;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10311849;
10007808;SOL LIMP PROB 3 ADVIA SIEMENS;0;0;KIT;184,79;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10311858;
