Centro;Material;Descrição;Saldo Disp.;Preço Unit.;Nec.DEZ/2019;Nec.JAN/2020;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Num.Mat.Fab.
DA04;10005411;RGT TROPON T HS ELEC ELEC 100T ROCHE;3;108,16;21;14;7;15;14;13;11;15;5092728190
DA04;10005411;RGT TROPON T HS ELEC ELEC 100T ROCHE;3;108,16;21;14;7;15;14;13;11;15;5092728190
DA04;10005411;RGT TROPON T HS ELEC ELEC 100T ROCHE;3;108,16;21;14;7;15;14;13;11;15;5092728190
DA04;10005411;RGT TROPON T HS ELEC ELEC 100T ROCHE;3;108,16;21;14;7;15;14;13;11;15;5092728190
DA04;10005434;MEIO CULT AGAR VD BRILH 500G;0;0;0;0;0;0;0;0;0;0;
D969;10005438;CALDO TETRATIONATO M. KAUFF 500G ISOFAR;0;341,75;0;0;0;0;0;0;0;0;1393410
DA04;10005438;CALDO TETRATIONATO M. KAUFF 500G ISOFAR;0;341,75;0;0;0;0;0;0;0;0;1393410
DA04;10005487;SOL PREENCH ELETRODO NA/K/CA/C SIEMENS;0;42,63;0;0;0;0;0;0;0;0;10311047
DA04;10005497;SOL PREENCH ELETRODO REFER 4X5ML SIEMENS;0;0;0;0;0;0;0;0;0;0;10311081
D969;10005547;FLUOCYTE 0.5ML ABX;0;129;23,75;19;3;3;19;17;14;9;904011
DA04;10005547;FLUOCYTE 0.5ML ABX;24;128,92;24;19;3;3;19;17;14;9;904011
DA04;10005547;FLUOCYTE 0.5ML ABX;24;128,92;24;19;3;3;19;17;14;9;904011
DA04;10005547;FLUOCYTE 0.5ML ABX;24;128,92;24;19;3;3;19;17;14;9;904011
DA04;10005564;RGT ACIDO URICO CP PENTRA 220T HORIBA;2;69,44;0;0;0;0;0;0;0;0;A11A01670
DA04;10005577;PROB SPP ADVIA SIEMENS (DUPL) 10010583;0;1.802,20;0;0;0;0;0;0;0;0;10337399
DA04;10005578;CTR NORMAL CITROL 1 SIEMENS;8;284,35;2;0;0;0;0;1;1;0;10445601
DA04;10005583;CLB CA 15-3 ARCH ABBOTT;0;340,2;0;0;0;0;0;0;0;0;02K4402
D969;10005585;RGT CA15-3 ARCH 400T ABBOTT;0;381,02;0;0;0;0;0;1;0;0;02K4421
DA04;10005585;RGT CA15-3 ARCH 400T ABBOTT;0;381,02;0;0;0;0;0;1;0;0;02K4421
DA04;10005598;INTEGRATED MULTISENSOR SIEMENS;1;116,66;6;5;5;4;6;5;4;8;10445058
DA04;10005598;INTEGRATED MULTISENSOR SIEMENS;1;116,66;6;5;5;4;6;5;4;8;10445058
DA04;10005598;INTEGRATED MULTISENSOR SIEMENS;1;116,66;6;5;5;4;6;5;4;8;10445058
DA04;10005598;INTEGRATED MULTISENSOR SIEMENS;1;116,66;6;5;5;4;6;5;4;8;10445058
DA04;10005598;INTEGRATED MULTISENSOR SIEMENS;1;116,66;6;5;5;4;6;5;4;8;10445058
DA04;10005603;CLB TROPONINA I SIEMENS;0;356,48;1;0;0;0;0;0;0;0;10444986
DA04;10005613;DIMETIL ALFANAFT 0.5% 30ML PROBAC;4;43,05;1;1;1;3;2;0;0;1;62
DA04;10005621;RGT HIDROX POT 40% 30ML COULTER;1;123,55;1;1;1;0;2;0;1;1;DHPOE
DA04;10005621;RGT HIDROX POT 40% 30ML COULTER;1;123,55;1;1;1;0;2;0;1;1;DHPOE
DA04;10005626;CLB CKMB MASSA SIEMENS;0;253,65;0;0;0;0;0;0;0;0;10445023
DA04;10005638;CLB SOL VERIF DILUICAO QUICKLYTE SIEMENS;0;165,24;1;1;1;1;1;0;2;1;10444872
DA04;10005638;CLB SOL VERIF DILUICAO QUICKLYTE SIEMENS;0;165,24;1;1;1;1;1;0;2;1;10444872
DA04;10005648;SOL LIMP CHEMISTRY SIEMENS;2;219,73;5;3;1;3;3;3;6;3;10445052
DA04;10005648;SOL LIMP CHEMISTRY SIEMENS;2;219,73;5;3;1;3;3;3;6;3;10445052
DA04;10005711;RGT POLIMIXINA B E TEST C/30 BMX;0;224,07;0;0;0;0;0;0;0;0;533400
DA04;10005734;SOL LIMP PROB SONDA IMT SIEMENS;11;190,22;7;2;3;1;1;0;1;1;10445038
DA04;10005750;PL AGAR MRSA 90MM C/10 PROBAC;0;114,17;0;0;0;0;0;0;0;0;359
DA04;10005780;MEIO CULT MICOPLASMA IST BMX;70;311,89;78;46;13;12;21;17;14;14;42505
DA04;10005780;MEIO CULT MICOPLASMA IST BMX;70;311,89;78;46;13;12;21;17;14;14;42505
DA04;10005780;MEIO CULT MICOPLASMA IST BMX;70;311,89;78;46;13;12;21;17;14;14;42505
DA04;10005780;MEIO CULT MICOPLASMA IST BMX;70;311,89;78;46;13;12;21;17;14;14;42505
DA04;10005780;MEIO CULT MICOPLASMA IST BMX;70;311,89;78;46;13;12;21;17;14;14;42505
D969;10005780;MEIO CULT MICOPLASMA IST BMX;0;308,46;20,75;16,6;12;12;19;15;14;14;42505
DA04;10005791;RGT PEPTIDASE 180ML COULTER;4;141,58;2;1;1;0;2;1;1;1;DPEPE
DA04;10005810;RGT DETERMIN FIBRINOGENIO SIEMENS;0;129,3;0;0;0;0;0;0;0;0;10445718
DA04;10005812;UREIA 1KG MERCK;0;0;0;0;0;0;0;0;0;0;1084871000
D969;10005820;AGAR FERRO ACUCAR TRIPLICE 500G;0;244,04;0;0;0;0;0;0;0;0;
DA04;10005820;AGAR FERRO ACUCAR TRIPLICE 500G;5;244,04;0;0;0;0;0;0;0;0;
DA04;10005842;RGT TROPONINA I ULTRA 60T VIDAS BMX;0;329,93;0;2;0;56;17;0;0;34;30448
DA04;10005870;SOL MULT DILUENTE 2 IMM2000 10ML SIEMENS;3;117,46;0;0;9;0;0;0;0;0;10283031
D969;10005870;SOL MULT DILUENTE 2 IMM2000 10ML SIEMENS;0;117,46;0;0;0;0;0;0;0;0;10283031
D969;10005890;RGT E TEST VANCOM C/100 BMX;0;672,21;0;0;0;0;0;0;0;0;525518
DA04;10005890;RGT E TEST VANCOM C/100 BMX;0;672,21;0;0;0;0;0;0;0;0;525518
DA04;10005926;SOL LIMP CELL C/6FR ROCHE;0;32,2;7;5;7;4;4;5;8;4;11662970122
DA04;10005926;SOL LIMP CELL C/6FR ROCHE;0;32,2;7;5;7;4;4;5;8;4;11662970122
DA04;10005926;SOL LIMP CELL C/6FR ROCHE;0;32,2;7;5;7;4;4;5;8;4;11662970122
DA04;10005926;SOL LIMP CELL C/6FR ROCHE;0;32,2;7;5;7;4;4;5;8;4;11662970122
DA04;10005926;SOL LIMP CELL C/6FR ROCHE;0;32,2;7;5;7;4;4;5;8;4;11662970122
DA04;10005926;SOL LIMP CELL C/6FR ROCHE;0;32,2;7;5;7;4;4;5;8;4;11662970122
DA04;10005930;CLB MYOGLOBIN STAT COBAS C/4 2ML ROCHE;0;382,31;0;0;2;0;0;0;0;0;11820893122
D969;10005931;ACIDO CLORID 37% PA 1L ISOFAR;0;34,55;2,335;1,868;0;0;7;0;0;0;103.15
DA04;10005931;ACIDO CLORID 37% PA 1L ISOFAR;12;43,76;2;2;0;0;7;0;0;0;103.15
D969;10005933;FORMALDEIDO PA 38% 1L;0;26;19,165;15,332;3;11;11;34;12;1;1942870
DA04;10005933;FORMALDEIDO PA 38% 1L;30;26;19;16;3;11;11;34;12;1;1942870
DA04;10005933;FORMALDEIDO PA 38% 1L;30;26;19;16;3;11;11;34;12;1;1942870
DA04;10005933;FORMALDEIDO PA 38% 1L;30;26;19;16;3;11;11;34;12;1;1942870
DA04;10005933;FORMALDEIDO PA 38% 1L;30;26;19;16;3;11;11;34;12;1;1942870
DA04;10005933;FORMALDEIDO PA 38% 1L;30;26;19;16;3;11;11;34;12;1;1942870
DA04;10005937;CLB HCG SIEMENS;0;187,3;0;0;6;0;0;0;0;1;10445019
DA04;10005993;CTR PC A-HAV IGM 100T ELEC ROCHE;4;153,83;1;1;3;0;0;3;0;0;11876368122
D969;10005993;CTR PC A-HAV IGM 100T ELEC ROCHE;0;128,19;1,25;1;3;0;0;3;0;0;11876368122
DA04;10006028;CTR PC HBC IGM 2NV ELEC ROCHE;7;169,31;1;0;25;0;0;2;0;0;11876333122
D969;10006028;CTR PC HBC IGM 2NV ELEC ROCHE;0;169,31;0,91;0,728;1;0;0;2;0;0;11876333122
DA04;10006030;RGT FAN HEP 2 120T BIOSYSS;0;0;0;0;0;0;0;0;0;0;
DA04;10006032;RGT ANTI DNA 60T;0;0;0;0;0;0;0;0;0;0;
D969;10006033;AGAR MUELLER HINTON 500G;0;580;0,315;0,252;0;0;0;0;0;0;862720
DA04;10006033;AGAR MUELLER HINTON 500G;10;580;0;0;0;0;0;0;0;0;862720
DA04;10006037;AGAR SABORAUD DEXTRSDO 500G BIO RAD;5;322,51;0;0;0;0;0;0;0;0;1956110
D969;10006037;AGAR SABORAUD DEXTRSDO 500G BIO RAD;0;315,59;0,315;0,252;0;0;0;0;0;0;1956110
D969;10006044;AGAR ENTERICO HEKTOEN 500G;0;809;0;0;0;0;0;0;0;0;
DA04;10006044;AGAR ENTERICO HEKTOEN 500G;2;1.110,00;0;0;0;0;0;0;0;0;
DA04;10006047;TB VID S/ORLA 13X100;493;26,4;0;0;0;0;0;0;0;0;
D969;10006047;TB VID S/ORLA 13X100;0;26,4;0;0;0;0;0;0;0;0;
DA04;10006052;ESCOVA P/LIMP TB PQ;0;5,5;0;0;0;0;0;0;0;0;
D969;10006052;ESCOVA P/LIMP TB PQ;0;5,04;0,415;0,332;0;0;0;0;0;0;
DA04;10006062;FR COL MUCOSIDADE 110ML;665;5,98;654;538;371;654;478;491;495;409;1451
D969;10006063;MEIO CULT DNASE TEST AGAR 500G;0;430;0;0;0;0;0;0;0;0;1869
DA04;10006063;MEIO CULT DNASE TEST AGAR 500G;15;595,61;0;0;0;0;0;0;0;0;1869
D969;10006069;MEIO CULT LISINA CALDO 500G;0;422;0;0;0;0;0;0;0;0;
DA04;10006069;MEIO CULT LISINA CALDO 500G;0;422;0;0;0;0;0;0;0;0;
D969;10006071;CALICE PLAST S/BASE;0;2,89;77,19;61,752;0;0;0;0;0;0;937970
DA04;10006071;CALICE PLAST S/BASE;668;2,9;76;59;0;0;0;0;0;0;937970
DA04;10006074;CTR LYP IMMUNO PLUS NV1E2;1;832,26;2;2;2;2;1;2;3;2;430
DA04;10006074;CTR LYP IMMUNO PLUS NV1E2;1;832,26;2;2;2;2;1;2;3;2;430
DA04;10006076;TB VAC VID 16X100 10ML;750;0,27;0;0;0;0;0;0;0;0;19
D969;10006076;TB VAC VID 16X100 10ML;0;0,27;0;0;0;0;0;0;0;0;19
DA04;10006077;CTR MINOTROL RETIC 3NVS ABX;1;306;9;7;3;9;6;7;5;8;2072008
DA04;10006077;CTR MINOTROL RETIC 3NVS ABX;1;306;9;7;3;9;6;7;5;8;2072008
DA04;10006077;CTR MINOTROL RETIC 3NVS ABX;1;306;9;7;3;9;6;7;5;8;2072008
DA04;10006077;CTR MINOTROL RETIC 3NVS ABX;1;306;9;7;3;9;6;7;5;8;2072008
D969;10006077;CTR MINOTROL RETIC 3NVS ABX;0;306;9,165;7,332;3;9;6;7;5;8;2072008
DA04;10006107;ESCOVA CERVICAL PLAST KOLPLAST;0;146,77;0;0;0;0;0;0;0;0;101146
DA04;10006110;LAM FORMATO A5 PANTONE PAP OFF-S 1X1;0;0,06;0;0;0;0;0;0;0;0;
D969;10006117;CLB CS FREE PSA II ELEC C/4 1ML ROCHE;0;38,42;0;0;0;0;0;0;0;0;3289796190
DA04;10006117;CLB CS FREE PSA II ELEC C/4 1ML ROCHE;0;38,42;0;0;0;0;0;0;0;0;3289796190
DA04;10006215;TB PLAST 16100 10ML;0;0,12;0;0;0;0;0;0;0;0;
DA04;10006226;RGT IMUNO C0N TOXO;0;0;0;0;0;0;0;0;0;0;
D969;10006228;RGT BHCG ARCH 2000T ABBOTT;0,89;1.678,31;0;0;0;0;0;0;0;0;07K7830
DA04;10006228;RGT BHCG ARCH 2000T ABBOTT;0;1.678,32;0;0;0;0;1;0;0;0;07K7830
DA04;10006236;CLB CEA ARCH C/2 4ML ABBOTT;3;245,16;0;0;0;0;0;0;0;0;07K6802
D969;10006236;CLB CEA ARCH C/2 4ML ABBOTT;0;245,16;0;0;0;0;1;0;0;0;07K6802
DA04;10006245;SUP BC P/36 TB;22;10,64;11;3;12;17;1;0;0;0;6
DA04;10006252;ALCOOL ISOPROPIL ISSO PROPANOL 1L MERCK;3;105,91;0;0;0;0;0;0;0;1;1096341000
D969;10006263;CLB CLBITE BD;0;1.022,25;2,5;2;1;2;1;2;1;1;340486
DA04;10006263;CLB CLBITE BD;3;1.022,26;3;2;1;2;1;2;1;1;340486
DA04;10006263;CLB CLBITE BD;3;1.022,26;3;2;1;2;1;2;1;1;340486
DA04;10006263;CLB CLBITE BD;3;1.022,26;3;2;1;2;1;2;1;1;340486
DA04;10006302;RGT CA 125 II ARCH 400T ABBOTT;5;381,03;0;0;0;0;0;0;0;0;02K4524
D969;10006302;RGT CA 125 II ARCH 400T ABBOTT;0;381,03;0;0;0;0;0;0;0;0;02K4524
D969;10006311;CLB HDL ARCH/FREE ABBOTT;0;431,18;0;0;0;0;1;0;0;0;05P5601
DA04;10006311;CLB HDL ARCH/FREE ABBOTT;7;431,18;0;0;0;0;0;0;0;0;05P5601
DA04;10006313;CLB ICT ARC/FREE C/5 ABBOTT;4;85,05;7;4;5;1;4;1;3;3;01E4603
DA04;10006313;CLB ICT ARC/FREE C/5 ABBOTT;4;85,05;7;4;5;1;4;1;3;3;01E4603
DA04;10006313;CLB ICT ARC/FREE C/5 ABBOTT;4;85,05;7;4;5;1;4;1;3;3;01E4603
DA04;10006313;CLB ICT ARC/FREE C/5 ABBOTT;4;85,05;7;4;5;1;4;1;3;3;01E4603
DA04;10006313;CLB ICT ARC/FREE C/5 ABBOTT;4;85,05;7;4;5;1;4;1;3;3;01E4603
D969;10006314;CLB MINOCAL BR 2ML ABX;0;154,33;1,335;1,068;0;1;3;0;1;0;2032002
DA04;10006314;CLB MINOCAL BR 2ML ABX;5;154,33;2;1;1;1;3;0;1;0;2032002
D969;10006317;ANTICORP ID LISS/COOMBS 4X12 DIAMED;0;583,49;0,315;0,252;2;2;0;0;0;0;004014V
DA04;10006317;ANTICORP ID LISS/COOMBS 4X12 DIAMED;56;583,49;0;1;3;2;1;0;1;1;004014V
DA04;10006325;TB ENSAIO VID 15X100 10ML CRAL;500;0,23;0;0;0;0;0;0;0;0;P15100
DA04;10006334;CLB ICT ARC URI ABBOTT;7;85,05;5;2;2;0;3;1;1;2;01E4702
D969;10006334;CLB ICT ARC URI ABBOTT;0;85,05;0;0;0;0;0;0;0;0;01E4702
DA04;10006344;RGT STERIKON PLUS BIOINDIC 100AM MERCK;4;1.100,20;0;1;0;0;0;1;0;0;1102740002
D969;10006344;RGT STERIKON PLUS BIOINDIC 100AM MERCK;0;1.080,65;0,555;0,444;0;0;0;1;0;0;1102740002
D969;10006360;RGT STA LIQ FIB 12X4ML START 4 STAGO;2,624;640,29;2,655;2,124;1,723;2,662;2,436;2,102;2,517;2,101;673
DA04;10006360;RGT STA LIQ FIB 12X4ML START 4 STAGO;3;640,29;3;4;2;2;2;7;6;6;673
DA04;10006360;RGT STA LIQ FIB 12X4ML START 4 STAGO;3;640,29;3;4;2;2;2;7;6;6;673
DA04;10006360;RGT STA LIQ FIB 12X4ML START 4 STAGO;3;640,29;3;4;2;2;2;7;6;6;673
DA04;10006360;RGT STA LIQ FIB 12X4ML START 4 STAGO;3;640,29;3;4;2;2;2;7;6;6;673
DA04;10006360;RGT STA LIQ FIB 12X4ML START 4 STAGO;3;640,29;3;4;2;2;2;7;6;6;673
D969;10006361;MINOCLAIR BR 0.4L ABX;0;50;9,645;7,716;4;11;9;10;4;6;401004
DA04;10006361;MINOCLAIR BR 0.4L ABX;17;50;24;20;10;17;18;19;12;15;401004
DA04;10006361;MINOCLAIR BR 0.4L ABX;17;50;24;20;10;17;18;19;12;15;401004
DA04;10006361;MINOCLAIR BR 0.4L ABX;17;50;24;20;10;17;18;19;12;15;401004
D969;10006362;CLB MICROALBUMINA ARC/FREE ABBOTT;0;226,8;0;0;0;0;0;0;0;0;02K9803
DA04;10006362;CLB MICROALBUMINA ARC/FREE ABBOTT;0;226,8;0;0;0;0;0;0;0;0;02K9803
DA04;10006368;CLB PROTEINA ESPECIF ARCH/FREE ABBOTT;0;85,05;0;0;0;0;0;0;0;0;01E7802
D969;10006375;CTR LYPHOCHEK MARCADES NV1 6X2ML;0;693,55;0;0;9;10;4;2;6;4;367
DA04;10006375;CTR LYPHOCHEK MARCADES NV1 6X2ML;12;693,55;0;0;9;10;4;2;6;4;367
DA04;10006383;PASTILHA CLORO C/12 MEDICA 15 ABBOTT;3;331,38;0;0;0;0;0;0;0;0;04P9971
D969;10006383;PASTILHA CLORO C/12 MEDICA 15 ABBOTT;0;355,17;0;0;0;0;0;0;0;0;04P9971
DA04;10006398;CLB AFP ABBOTT;0;203,23;0;0;0;0;0;0;0;0;03P3601
D969;10006398;CLB AFP ABBOTT;0;203,23;0;0;0;0;0;0;0;0;03P3601
D969;10006400;CLB CA 19.9 ABBOTT;0;301,08;0;0;0;0;0;0;0;0;02K9103
DA04;10006400;CLB CA 19.9 ABBOTT;0;301,08;0;0;0;0;0;0;0;0;02K9103
DA04;10006402;RGT FRUTOSAM 384T WIENER;0;0;0;0;0;0;0;0;0;0;1400050
DA04;10006412;RGT IPTH ARCH 400T ABBOTT;0;578,88;0;0;5;7;2;6;0;0;08K2521
D969;10006412;RGT IPTH ARCH 400T ABBOTT;0;576,67;0;0;5,599;5,349;3,174;1,259;0;0;08K2521
D969;10006415;RGT CAPIL DPCV MA GENESE (DUPL) 10009800;1;816,34;0;0;0;0;0;0;0;0;V-MA-00644-00
DA04;10006415;RGT CAPIL DPCV MA GENESE (DUPL) 10009800;0;767,67;0;0;0;0;0;0;0;0;V-MA-00644-00
DA04;10006420;FILT MILLIPACK 100 P/AFS MILLIPORE;0;0;0;0;0;0;0;0;0;0;MPGL10ZW1
D969;10006421;SOL CLEANING KIT SQA-V SQA II MEDICAL;1;731,58;0,94;0,752;0;0;0;0;0;0;115
DA04;10006421;SOL CLEANING KIT SQA-V SQA II MEDICAL;9;683,95;1;0;0;0;0;0;0;0;115
D969;10006423;CX ISOPOR TRANSP PETROLINA 12L;0;10,19;28,75;23;32;31;12;20;15;61;40012
DA04;10006423;CX ISOPOR TRANSP PETROLINA 12L;270;10,19;280;234;194;229;212;273;132;254;40012
DA04;10006423;CX ISOPOR TRANSP PETROLINA 12L;270;10,19;280;234;194;229;212;273;132;254;40012
DA04;10006423;CX ISOPOR TRANSP PETROLINA 12L;270;10,19;280;234;194;229;212;273;132;254;40012
DA04;10006423;CX ISOPOR TRANSP PETROLINA 12L;270;10,19;280;234;194;229;212;273;132;254;40012
DA04;10006424;SIM MEDIUM 500G;0;0;0;0;0;0;0;0;0;0;
D969;10006426;CLB FATOR REUMAT ABBOTT;0;102,06;0;0;0;0;0;0;0;0;08G6702
DA04;10006426;CLB FATOR REUMAT ABBOTT;0;102,06;0;0;0;0;0;0;0;0;08G6702
DA04;10006430;PIERCER SET N.6 ROCHE;0;2.087,82;0;0;0;0;0;0;0;0;4718704001
DA04;10006431;AGUA DESTILADA 500ML;0;5,1;37;12;0;0;0;0;0;0;1967290
D969;10006432;DILUENTE VB12 ADVIA 2X5ML SIEMENS;0;161,57;0;0;4;0;4;0;0;0;10309949
DA04;10006432;DILUENTE VB12 ADVIA 2X5ML SIEMENS;0;161,57;0;0;2;0;0;0;0;0;10309949
DA04;10006446;RGT TIRA URINA URIQUEST PLUS LABTEST;304;35,08;0;0;0;0;0;0;0;0;1971750
DA04;10006463;TERMOM CLIN PRISM MERC PREMIUM;0;14,94;0;0;0;0;0;0;0;0;
DA04;10006489;SUDAM III 25G QEEL;0;63;0;0;0;0;0;0;0;0;C175904
D969;10006489;SUDAM III 25G QEEL;0;63;0,415;0,332;0;0;0;0;0;0;C175904
D969;10006512;MEIO CULT HEMOC BAC P/MYCOBACT FLYTIC BD;0;14,06;0,25;0;0;0;0;0;0;0;442288
DA04;10006512;MEIO CULT HEMOC BAC P/MYCOBACT FLYTIC BD;150;14,06;211;209;276;184;100;75;150;150,00;442288
DA04;10006512;MEIO CULT HEMOC BAC P/MYCOBACT FLYTIC BD;150;14,06;211;209;276;184;100;75;150;150,00;442288
DA04;10006512;MEIO CULT HEMOC BAC P/MYCOBACT FLYTIC BD;150;14,06;211;209;276;184;100;75;150;150,00;442288
DA04;10006512;MEIO CULT HEMOC BAC P/MYCOBACT FLYTIC BD;150;14,06;211;209;276;184;100;75;150;150,00;442288
DA04;10006512;MEIO CULT HEMOC BAC P/MYCOBACT FLYTIC BD;150;14,06;211;209;276;184;100;75;150;150;442288
DA04;10006524;RGT BIL TOT ARCH 3840T ABBOTT;10;414,72;6;2;0;5;0;4;2;1;06L4541
DA04;10006533;RGT C3 ARCH 279T ABBOTT;0;241,06;0;0;0;0;0;0;0;0;09D9621
D969;10006533;RGT C3 ARCH 279T ABBOTT;0;241,04;0;0;0;0;0;0;0;0;09D9621
D969;10006534;RGT 4 ARCH 279T ABBOTT;0;241,07;0;0;0;0;0;0;0;0;09D9721
DA04;10006534;RGT 4 ARCH 279T ABBOTT;1;241,06;0;0;0;0;0;0;0;0;09D9721
D969;10006540;CLB CS CA 15-3 ELEC ROCHE;0;63,92;0;0;0;0;0;0;0;0;3045846122
DA04;10006540;CLB CS CA 15-3 ELEC ROCHE;0;0;0;0;0;0;0;0;0;0;3045846122
D969;10006541;RGT COLESTEROL TOT ARCH 3032T ABBOTT;0;327,47;0;0;0;0;0;0;0;0;07D6221
DA04;10006541;RGT COLESTEROL TOT ARCH 3032T ABBOTT;0;327,46;0;0;0;0;0;0;0;0;07D6221
D969;10006542;RGT COLESTEROL HDL ARCH 1440T ABBOTT;0;163,3;0;0;0;0;6;0;0;0;03K3321
DA04;10006542;RGT COLESTEROL HDL ARCH 1440T ABBOTT;6;163,3;0;0;4;0;0;0;0;0;03K3321
DA04;10006555;RGT IGM ARCH 373T ABBOTT;0;338,38;0;0;0;0;0;0;0;0;1,00E+121
D969;10006555;RGT IGM ARCH 373T ABBOTT;0;338,38;0;0;0;0;0;0;0;0;1,00E+121
D969;10006557;RGT TRIGLICERIDES ARCH 3032T ABBOTT;0;327,46;0;0;0;0;6;0;0;0;07D7421
DA04;10006557;RGT TRIGLICERIDES ARCH 3032T ABBOTT;27;327,46;4;4;0;0;0;0;0;0;07D7421
DA04;10006583;PISSETA BICO CV E MANG GD TRANSP 500ML;0;4,85;1;1;9;0;0;0;0;0;
DA04;10006583;PISSETA BICO CV E MANG GD TRANSP 500ML;0;4,85;1;1;9;0;0;0;0;0;
D969;10006583;PISSETA BICO CV E MANG GD TRANSP 500ML;0;4,85;1,25;1;9;0;0;0;0;0;
D969;10006588;RGT LIATEST D-DI 6X5ML R2 6X6ML STAGO;1,717;1.549,83;2,195;1,756;1,26;1,422;1,745;1,653;2,146;2,001;662
DA04;10006588;RGT LIATEST D-DI 6X5ML R2 6X6ML STAGO;4;1.549,82;5;6;6;6;4;4;7;6;662
DA04;10006588;RGT LIATEST D-DI 6X5ML R2 6X6ML STAGO;4;1.549,82;5;6;6;6;4;4;7;6;662
DA04;10006588;RGT LIATEST D-DI 6X5ML R2 6X6ML STAGO;4;1.549,82;5;6;6;6;4;4;7;6;662
DA04;10006588;RGT LIATEST D-DI 6X5ML R2 6X6ML STAGO;4;1.549,82;5;6;6;6;4;4;7;6;662
DA04;10006588;RGT LIATEST D-DI 6X5ML R2 6X6ML STAGO;4;1.549,82;5;6;6;6;4;4;7;6;662
DA04;10006596;RGT TOXO IGM ARCH 100T ABBOTT;2;129,28;1;2;2;1;1;1;1;1;06C2025
DA04;10006596;RGT TOXO IGM ARCH 100T ABBOTT;2;129,28;1;2;2;1;1;1;1;1;06C2025
DA04;10006606;CTR RT HCV GT II CONT ABBOTT;0;0;0;0;0;0;0;0;0;0;08K2480
DA04;10006665;LAMP ESPECTROFOTOMETRO SIEMENS;6;564,8;0;0;0;0;0;0;0;0;10309448
D969;10006665;LAMP ESPECTROFOTOMETRO SIEMENS;0;564,8;0;0;0;0;0;0;0;0;10309448
DA04;10006670;RGT HCG 60T BMX;0;0;0;0;0;0;0;0;0;0;30405
DA04;10006672;RGT MIOGLOBINA COBAS H232 20T ROCHE;0;0;0;0;0;0;0;0;0;0;4877799190
DA04;10006673;CTR MIOGLOBINA 2NVS H232 1ML ROCHE;0;0;0;0;0;0;0;0;0;0;4890469190
DA04;10006691;REFERENCE ELECTRODE ADVIA SIEMENS;0;0;0;0;0;0;0;0;0;0;10309465
D969;10006701;ID DIACELL A1 B C/2 10ML DIAMED;0;63,94;0;0;0;0;0;0;0;0;003624V
DA04;10006701;ID DIACELL A1 B C/2 10ML DIAMED;7;63,95;7;7;8;7;7;8;6;7;003624V
DA04;10006701;ID DIACELL A1 B C/2 10ML DIAMED;7;63,95;7;7;8;7;7;8;6;7;003624V
DA04;10006701;ID DIACELL A1 B C/2 10ML DIAMED;7;63,95;7;7;8;7;7;8;6;7;003624V
DA04;10006701;ID DIACELL A1 B C/2 10ML DIAMED;7;63,95;7;7;8;7;7;8;6;7;003624V
DA04;10006701;ID DIACELL A1 B C/2 10ML DIAMED;7;63,95;7;7;8;7;7;8;6;7;003624V
DA04;10006732;ID DILUENT 2 1X 500ML DIAMED;0;232,59;0;0;0;0;0;0;0;0;009280V
D969;10006732;ID DILUENT 2 1X 500ML DIAMED;0;232,59;0;0;0;0;0;0;0;0;009280V
DA04;10006745;CLB HAVAB IGG ARCH ABBOTT;0;257,42;0;0;1;0;0;0;0;0;06C2901
D969;10006745;CLB HAVAB IGG ARCH ABBOTT;0;257,42;0;0;1;0;0;0;0;0;06C2901
DA04;10006753;TB DISPENS MAG TECHNO 1X100 BIO RAD;0;345,22;0;0;0;0;0;0;0;0;009893VI
DA04;10006755;CLB CS FSH ELEC ROCHE;0;0;0;0;0;0;0;0;0;0;3032680122
D969;10006755;CLB CS FSH ELEC ROCHE;0;77,72;0;0;0;0;0;0;0;0;3032680122
D969;10006761;CTR HAVAB IGG ARCH ABBOTT;0;257,42;0;0;0;0;0;0;0;0;06C2910
DA04;10006761;CTR HAVAB IGG ARCH ABBOTT;0;257,42;0;0;2;0;0;0;0;0;06C2910
D969;10006769;RGT HAVAB IGG ARCH 400T ABBOTT;0;743,87;0;0;0;0;0;0;0;0;06C2922
DA04;10006769;RGT HAVAB IGG ARCH 400T ABBOTT;0;743,9;0;0;0;0;0;0;0;0;06C2922
DA04;10006772;CLB CS TNT STAT GER3 ELEC 8ML ROCHE;1;167,16;0;1;0;1;0;0;0;1;5092736190
DA04;10006777;RGT DITIONITO SOD PA HIDROS 50G ISOFAR;0;37;0;0;0;0;0;0;0;0;42308
D969;10006783;CLB HCV ARCH ABBOTT;0;146,79;0;0;0;0;1;0;0;0;06C3701
DA04;10006783;CLB HCV ARCH ABBOTT;0;146,79;0;0;3;0;1;3;0;0;06C3701
D969;10006785;DESCARTE PLAST P/400 AGULS 1L BD;0;11,37;0;0;0;0;0;0;0;0;367216
DA04;10006785;DESCARTE PLAST P/400 AGULS 1L BD;0;12,34;0;0;0;0;0;0;0;0;367216
DA04;10006802;CTR HCV ARCH ABBOTT;2;158,07;1;2;2;0;3;0;1;2;06C3710
DA04;10006802;CTR HCV ARCH ABBOTT;2;158,07;1;2;2;0;3;0;1;2;06C3710
D969;10006802;CTR HCV ARCH ABBOTT;0;158,07;0;0;1;0;1;0;0;0;06C3710
